category,seniority,min_salary,max_salary,id,modality,remote,remote_modality,remote_zone,published_at,application_deadline,experience,skills,benefits,applications_count,company_name,company_country,company_id,company_description
Design / UX,seniority,,,director-de-arte-freelance-match-agencia-consultora-santiago,modality,False,hybrid,,1715013758,,,"ul, li, Dominio, de, herramientas, de, y, de, interfaz, de, usuario, como, Adobe, Creative, Suite, Photoshop, Illustrator, XD, etc, li, li, Experiencia, con, herramientas, de, de, prototipos, como, Sketch, Figma, InVision, u, otras, herramientas, similares, li, li, Capacidad, demostrada, para, manejar, proyectos, y, cumplir, con, plazos, ajustados, sin, comprometer, la, calidad, del, trabajo, li, li, Flexibilidad, y, capacidad, para, adaptarse, a, cambios, en, los, requisitos, del, proyecto, y, prioridades, del, cliente, li, ul",,69,MATCH · Agencia-consultora,CL,,"Somos una consultora- agencia, que cuenta con un equipo multidisciplinario enfocado en descubrir e implementar soluciones efectivas en proyectos integrales."
Design / UX,seniority,,,investigador-ux-freelance-match-agencia-consultora-remote,modality,True,fully_remote,,1715007828,,,"ul, li, Experiencia, previa, en, roles, similares, de, al, menos, 2, li, li, Experiencia, en, la, de, pruebas, de, usabilidad, de, experiencia, del, usuario, UX, y, de, de, mercado, li, li, Excelentes, habilidades, de, oral, y, escrita, con, la, capacidad, de, presentar, hallazgos, de, de, manera, clara, y, concisa, li, ul",,282,MATCH · Agencia-consultora,CL,,"Somos una consultora- agencia, que cuenta con un equipo multidisciplinario enfocado en descubrir e implementar soluciones efectivas en proyectos integrales."
Design / UX,seniority,,,product-designer-alegra-remote-79e5,modality,True,fully_remote,,1714401038,,,"ul, li, en, carreras, como, strong, de, Medios, Interactivos, strong, strong, Visua, strong, l, strong, Multimedia, Industrial, strong, o, afines, o, experiencia, equivalente, relacionada, con, el, rol, li, li, strong, 2, de, experiencia, strong, como, product, designer, en, productos, digitales, li, li, strong, Un, portafolio, con, ejemplos, strong, de, proyectos, destacados, y, casos, de, estudio, relacionados, al, de, productos, digitales, li, li, Fortaleza, demostrada, en, strong, UX, Design, strong, e, strong, de, usuarios, strong, li, li, Conocimiento, avanzado, en, strong, herramientas, de, prototipado, strong, Figma, Sketch, Adobe, XD, o, similares, li, li, strong, Conocimientos, deseables, strong, en, prototipado, en, strong, HTML, strong, y, strong, CSS, strong, li, li, strong, a, los, detalles, strong, para, asegurar, la, correcta, de, los, desde, su, hasta, la, salida, a, li, li, strong, Pensamiento, strong, capacidad, de, strong, priorizar, strong, y, tomar, decisiones, basadas, en, datos, y, el, feedback, de, los, usuarios, li, li, por, la, strong, strong, li, li, strong, Aprendizaje, strong, como, estilo, de, vida, li, li, Nivel, de, strong, strong, B1, B2, o, C1, Intermedio, o, avanzado, li, ul","<ul><li>Trabajar desde donde quieras 100% remoto, haciendo lo que amas. ❤️</li><li>Una relación laboral estable y a largo plazo ❤, ¡no freelance! ¡Full time!</li><li>Desarrollo profesional, oportunidad de seguir llevando tus habilidades a un siguiente nivel 🚀</li><li>Compartir con un talento que trasciende fronteras.🗺️</li><li>💡Un ambiente para experimentar, aprender de los errores y trabajar con autonomía pero con mucho compromiso y responsabilidad.</li><li>Convertir la lectura en tu mejor aliada para aprender 📚, con acceso a plataformas educativas, cursos con certificaciones, capacitaciones y una biblioteca virtual.</li><li>Cobertura en salud 🩺 y dos días de cuidado al año, adicionales a tus vacaciones.</li><li>Apoyo económico para llevar tu lugar de trabajo al siguiente nivel. 💪💻</li><li>Celebrar tu cumpleaños con una cena especial 🥳. y medio día libre.</li><li>Clases de inglés. 🇺🇸</li><li>Coaching para apoyar y potenciar el crecimiento de las personas que se enfrentan a nuevos proyectos y retos de liderazgo. 🏆</li></ul><div>#AsíSeSienteAlegra #AlegraChallenge</div>",512,Alegra,CO,,Alegra es un Software Contable en en la Nube fácil y sencillo para llevar la administración y contabilidad de pequeñas y medianas empresas. Tenemos miles de usuarios alrededor del mundo y un equipo de más de 340 personas en más de 22 países diferentes. 
Design / UX,seniority,,,ux-ui-designer-sr-cmpc-santiago,modality,False,hybrid,,1713534991,,,"p, strong, strong, Titulado, de, Web, o, carreras, afines, p, p, strong, Conocimiento, br, strong, p, ul, li, Cocimientos, de, Research, User, Experience, y, User, Interface, li, li, de, Servicios, Prototipado, y, Wireframing, Lectura, y, entendimiento, de, datos, li, li, Experiencia, de, A, B, testing, li, li, design, thinking, y, de, user, personas, li, ul, p, strong, Experiencia, br, strong, p, ul, li, 5, de, experiencia, en, UX, UI, li, li, Experiencia, en, desarrollo, de, software, en, excluyente, li, ul, p, strong, strong, Manejo, de, Figma, Maze, Hotjar, Jira, Notion, o, Confluence, o, similares, p",<p>- <strong>Contrato: </strong>Indefinido. <br>- <strong>Ubicación: </strong>Santiago.<br>- <strong>Modalidad de trabajo:</strong> Hibrida </p>,80,CMPC,CL,,"Somos una empresa global, con mas de 100 años de historia y presencia en 11 países. Nuestro propósito corporativo es crear las mejores soluciones para las necesidades genuinas de las personas conservando el medio ambiente."
Design / UX,seniority,,,product-designer-lemontech-remote,modality,True,remote_local,,1713452788,,,"ul, li, Experiencia, de, 2, como, Product, Designer, no, cuentan, roles, de, UI, director, de, arte, O, similares, Requisito, excluyente, li, li, Experiencia, en, equipos, colaborando, con, Product, Owners, y, desarrolladores, Requisito, excluyente, li, li, Demostrar, y, capacidad, de, asumir, responsabilidades, li, li, Habilidad, para, identificar, y, documentar, la, experiencia, del, usuario, desde, cero, li, li, Competencia, en, el, establecimiento, y, seguimiento, de, de, experiencia, del, usuario, para, el, producto, asignado, li, li, Conocimiento, profundo, de, los, objetivos, y, estrategias, de, negocio, para, orientar, actividades, de, y, li, li, Experiencia, demostrada, en, liderar, procesos, de, descubrimiento, de, resultados, de, flujos, wireframes, y, pruebas, li, li, a, objetivos, teniendo, la, capacidad, de, adaptar, el, trabajo, y, los, resultados, a, los, plazos, necesarios, ajustando, la, y, el, alcance, sea, necesario, li, li, Habilidad, para, comunicar, de, manera, efectiva, el, proceso, de, ideas, y, soluciones, a, diferentes, audiencias, li, li, Compromiso, con, la, cultura, lean, enfocado, en, experimentar, para, validar, aprender, y, pivotar, si, es, necesario, li, li, Experiencia, en, el, uso, experto, de, Design, Systems, Miro, y, Figma, li, ul","<div>En nuestra empresa creemos en el valor del equipo, tenemos horarios flexibles, seguro complementario, planes de co-financiamiento de estudios, abrazamos el trabajo remoto mucho antes de la contingencia COVID-19 y creemos que la vestimenta no debe ser formal para que el trabajo sea de calidad. Creemos que la oficina tiene que ser un lugar en el que queremos estar porque nos gusta. </div><div>Lo más importante: nos gustan las personas que realmente son <em>team players</em>. La cultura de nuestra empresa se basa principalmente en la colaboración, por eso el mejor beneficio de trabajar con nosotros es el excelente ambiente de trabajo con el que contamos.</div>",125,Lemontech,CL,,Empresa SaaS (Software as a Service) líder a nivel LATAM en el rubro Legaltech.
Design / UX,seniority,,,ux-ui-designer-moventi-remote-3811,modality,True,remote_local,,1713379866,,,"p, 2, de, experiencia, en, la, p, p, Experiencia, aplicando, pruebas, de, usabilidad, y, diferentes, herramientas, del, UX, entrevistas, encuestas, shadowing, A, B, testing, customer, jorney, maps, benchmark, Imprescindible, p, p, Experiencia, en, proyectos, web, y, aplicaciones, p, p, Manejo, de, Figma, a, nivel, intermedio, avanzado, p, p, Prototipado, en, baja, media, y, alta, fidelidad, p, p, Experiencia, con, Illustrator, Photoshop, After, effects, intermedio, avanzado, p, p, Experiencia, con, Motion, Graphics, deseable, p, p, Experiencia, en, banca, deseable, p","<div>📌 Jornada laboral de Lunes a Viernes</div><div>🤗 Excelente clima laboral con horarios flexibles.</div><div>📍 Modalidad de trabajo <em>Remota.</em></div><div>🚀 Convenios educativos con escuelas de posgrado, cursos de TI, agilidad e idiomas.</div><div>💪🏼 Retos y proyectos de alto impacto.</div>",84,Moventi,PE,,Technology is dramatically changing the world we live in. Our focus is to help organizations lead the way using technology with an innovation mindset.
Design / UX,seniority,,,disenador-ux-ui-iconstruye-remote,modality,False,hybrid,,1713379813,,,"ul, li, Manejo, de, Figma, Maze, Hotjar, Jira, Notion, o, similares, li, li, Cocimientos, de, ResearchMS, Office, Google, DocsUser, Experience, y, User, Interface, li, li, de, ServiciosPrototipado, y, WireframingLectura, y, entendimiento, de, datos, Google, analytics, li, li, Experiencia, de, A, B, testing, li, li, design, thinking, y, de, user, personas, li, ul","<ul><li>Beneficios5 días extras de descanso.</li><li>Tarjeta amipass para ser utilizada en restaurant, delivery y supermercados.</li><li>Seguro complementario de Salud, Dental y de Vida.</li><li>Modalidad de trabajo mixta.</li><li>Flexibilidad con permisos relacionados a trámites y/o asuntos familiares.</li><li>En época de vacaciones de invierno y de verano (escolares) los viernes se trabaja medio día.</li><li>Tarde libre el día de tu cumpleaños.</li></ul>",43,ICONSTRUYE,CL,,Somos la empresa líder en soluciones y servicios tecnológicos para la gestión del abastecimiento de la construcción y otras industrias de alta complejidad logística. 
Design / UX,seniority,,,disenador-ux-ui-especialista-kibernum-santiago,modality,False,hybrid,,1711947371,,,"p, strong, requerimos, de, ti, para, hacer, un, buen, match, br, strong, Profesionales, Titulados, como, Ingenieros, Comercial, Civil, industrial, WEB, multimedia, periodista, digital, o, similares, br, Experiencia, como, UX, demostrable, de, al, menos, 2, br, Buscamos, a, alguien, que, sea, fuerte, br, Experiencia, como, UX, Researcher, br, Manejo, de, Design, Thinking, p","<p><strong>Algunos de Nuestros Beneficios</strong>❤️<br>1. No solo nos preocupamos en que crezcas en lo técnico, si no que también damos mucha importancia a tu bienestar emocional y físico por lo que contamos con seguro de vida, salud y dental. 💛</p><p>2. Reajuste periódico en tu remuneración .💲</p><p>3.Días de permiso por nacimiento de hijos.</p><p>4. Para los papis y mamis, tenemos bonos de asistencias para el cuidado de sus hijos.</p><p>5. Convenios con salas cunas.</p><p>6. Si te gusta constantemente seguir aprendiendo y perfeccionando tus conocimientos tenemos planes de capacitaciones.😏</p><p>7.Convenios cursos de inglés (dsctos que van de un 70% a un 85% según el curso y modalidad elegida).</p><p>8. Convenios preferenciales con Gimnasios.</p><p>9.Atractivos descuentos con diferentes marcas y/o productos (ópticas, telefonía, florerías, chocolaterías, etc).</p><p>10.Días de permiso por contraer matrimonio o unión libre.</p><p>11.Servicio de radio taxi.</p>",281,Kibernum,CL,,Impulsamos la evolución digital de nuestro entorno
Design / UX,seniority,,,analista-senior-de-experiencia-cliente-bice-vida-santiago-672c,modality,False,hybrid,,1711553999,,,"ul, li, como, Ingeniero, Civil, o, Comercial, li, li, Experiencia, de, al, menos, un, en, Experiencia, Journeys, Estrategia, de, Cliente, y, utilizando, herramienta, Marketing, Cloud, li, li, Conocimiento, de, SQL, li, li, Deseable, conocimiento, de, Salesforce, Marketing, Cloud, li, li, Ideal, manejo, de, Intermedio, li, ul","<ul><li>Contamos con la mejor cobertura de la industria y te brindamos un seguro complementario de salud, dental y vida, y además un seguro catastrófico (Para ti y tus cargas legales).</li><li>Bonos en UF dependiendo de la estación del año y del tiempo que lleves en nuestra Compañía. ​</li><li>Salida anticipada los días viernes, hasta las 16:00 hrs, lo que te permitirá balancear tu vida personal y laboral.​</li><li>Dress code casual, porque privilegiamos la comodidad.​</li><li>Almuerzo gratis en la oficina (con viernes de barra no-fit) 🍔</li><li>Contamos con capacitaciones constantes, para impulsar y empoderar equipos diversos con foco en buscar mejores resultados y becas para estudios de pregrado y diplomados.​</li><li>Contamos con gimnasio en casa matriz y talleres extraprogramáticos.​</li><li>Nuestra Casa Matriz se encuentran en el corazón de Providencia a pasos del metro de Pedro de Valdivia. ​</li><li>Puedes venir en bicicleta 🚴🏻 la cuidamos por ti, tenemos bicicleteros en casa matriz.</li><li>Todo lo legal y mucho más. Pregunta por lo que te interesa 🤓</li></ul>",69,BICE VIDA,CL,,"Líderes en el negocio de las aseguradoras en Chile, somos una empresa enfocada en satisfacer las necesidades de seguridad, prosperidad y protección de nuestros clientes. "
Design / UX,seniority,,,ux-ui-designer-moventi-lima,modality,False,hybrid,,1711055626,,,"ul, li, Experiencia, de, strong, 2, como, UX, UI, Designer, strong, li, li, Conocimientos, con, herramientas, de, de, strong, Adobe, Creative, Suite, Adobe, XD, y, Figma, strong, li, li, Experiencia, usando, strong, Google, Analytics, y, Hotjar, strong, li, li, Experiencia, en, strong, entrevistas, con, usuarios, A, B, testing, shadowing, y, otros, artefactos, UX, strong, li, li, Experiencia, en, strong, de, wireframes, sitemap, flujos, de, procesos, y, de, usuarios, strong, li, li, Experiencia, en, de, strong, prototipos, en, alta, y, baja, fidelidad, en, Figma, strong, li, li, Experiencia, trabajando, en, equipos, multidisciplinarios, para, generar, entregas, de, valor, alineadas, a, una, correcta, experiencia, y, excelente, interfaz, li, li, Experiencia, trabajando, bajo, la, strong, Agile, Scrum, br, strong, br, li, ul","<p>Modalidad de trabajo <strong><em>Híbrido </em></strong></p><p><strong>Beneficios</strong></p><p>✨ Planilla con todos los beneficios acorde a ley<br>✨ Jornada laboral de Lunes a Viernes<br>✨ Excelente clima laboral con horarios flexibles.<br>✨ Convenios educativos con escuelas de posgrado, agilidad e idiomas.</p>",65,Moventi,PE,,Technology is dramatically changing the world we live in. Our focus is to help organizations lead the way using technology with an innovation mindset.
Design / UX,seniority,1400,1600,disenador-ux-ui-iconstruye-santiago,modality,False,hybrid,,1710787671,,,"p, Manejo, de, Figma, Maze, Hotjar, Jira, Notion, o, similares, p, p, Cocimientos, de, Research, p, p, MS, Office, Google, Docs, p, p, User, Experience, y, User, Interface, p, p, de, Servicios, p, p, Prototipado, y, Wireframing, p, p, Lectura, y, entendimiento, de, datos, Google, analytics, p, p, Experiencia, de, A, B, testing, p, p, design, thinking, y, de, user, personas, p","<p>- 5 días extras de descanso.<br>- Tarjeta amipass para ser utilizada en restaurant, delivery y supermercados.<br>- Seguro complementario de Salud, Dental y de Vida.<br>- Modalidad de trabajo mixta.<br>- Flexibilidad con permisos relacionados a trámites y/o asuntos familiares<br>- En época de vacaciones de invierno y de verano (escolares) los viernes se trabaja medio día.<br>- Tarde libre el día de tu cumpleaños.</p>",242,ICONSTRUYE,CL,,Somos la empresa líder en soluciones y servicios tecnológicos para la gestión del abastecimiento de la construcción y otras industrias de alta complejidad logística. 
Design / UX,seniority,,,disenador-cross-media-bnp-paribas-cardif-santiago,modality,False,hybrid,,1710785984,,,"p, Requisitos, p, p, profesional, de, p, p, 2, a, 3, de, experiencia, en, equipos, de, comunicaciones, o, marketing, p, p, 1, de, experiencia, en, y, post, de, videos, p, p, Conocimientos, y, Habilidades, p, p, Manejo, avanzado, en, Adoble, Cloud, y, todos, los, softwares, asociados, PS, InDesing, Premier, Pro, After, Effect, Ilustrator, XD, p, p, editorial, web, digital, y, audiovisual, p, p, Nivel, de, Powerpoint, y, o, Canvas, avanzado, p, p, Trabajar, en, equipo, para, el, desarrollo, de, proyectos, que, contemplen, en, enfoque, p, p, Conocimiento, y, habilidades, para, de, diferentes, lenguajes, de, visual, audiovisual, y, de, diferentes, interfaces, p, p, Habilidad, y, flexibilidad, para, manejar, cambios, de, prioridades, p, p, Capacidad, de, trabajo, en, equipo, p, p, Nivel, de, Powerpoint, y, o, Canvas, avanzado, p","<p>- Trabajamos eficientemente: 40 horas semanales en horarios flexibles y los viernes salimos a las 14:00.</p><p>- ¡Tenemos más vacaciones y días libres! Una semana adicional de vacaciones + 1 día libre considerando tu cumpleaños y quehaceres personales. </p><p>- Apoyamos tu formación profesional: Acceso ilimitado a nuestra plataforma Coursera y dos días libres al año por estudios.</p><p>- Cardif te cuida: Contarás con telemedicina gratis, seguro de vida, de salud y dental. </p><p>- Queremos que seas tú mismo: Contamos con política de vestimenta flexible.</p><p>- Y muchos otros beneficios que podrás conocer al avanzar en nuestro proceso de selección</p><p>“Todas las contrataciones están sujetas a la ley 21015. En BNP Paribas Cardif creemos en lugares de trabajos inclusivos y diversos, donde todas las personas son bienvenidas. En caso de necesitar adaptaciones para ser parte de nuestro proceso de selección, favor comunicarlo en la sección de preguntas.”</p>",236,BNP Paribas Cardif,CL,,"Importante empresa multinacional de seguros, con presencia en más de 70 países."
Design / UX,seniority,2400,3300,ux-team-lead-foris-ai-remote-282f,modality,True,remote_local,,1710251004,,,"ul, li, profesional, en, li, li, 5, de, experiencia, en, UX, de, productos, digitales, li, li, 2, de, experiencia, liderando, equipos, li, li, Conocimiento, de, li, li, Dominio, de, herramientas, de, UX, UI, como, Figma, Zeplin, Mouseflow, Analytics, etc, li, ul",,159,foris.ai,CL,,Foris entrega soluciones cloud basadas en Inteligencia Artificial y servicios de consultoría para optimizar procesos críticos de la Educación Superior.
Design / UX,seniority,,,product-designer-senior-stori-remote,modality,False,hybrid,,1709932295,,,"ul, li, English, Advanced, language, skills, li, li, 2, a, 3, como, Product, designer, li, li, Ability, to, translate, concepts, into, mockups, user, flows, prototypes, and, wireframes, li, li, Expertise, in, UI, UX, software, such, as, Sketch, XD, Figma, li, li, Responsible, for, giving, guidance, to, Designers, in, best, UI, practices, li, li, Participate, in, design, sessions, with, designers, and, tech, stakeholders, to, provide, assessment, on, best, UI, UX, design, practices, li, li, Provide, user, data, heuristics, design, systems, components, and, guidelines, to, inform, product, management, and, engineering, decisions, li, li, In-depth, knowledge, of, market, research, competitive, landscape, and, testing, methods, A, B, multivariate, testing, li, li, Design, of, usability, testings, li, li, Develop, of, design, system, li, li, Design, user-centric, digital, products, user, experience, design, li, li, Customer, obsessed, li, li, Ownership, li, li, Move, the, needle, fast, li, li, Critical, thinker, and, problem-solving, li, li, Clear, understanding, of, user, centered, design, and, design, thinking, li, li, Experience, working, in, agile, teams, and, with, Project, manage, li, li, Effectively, communication, of, design, processes, ideas, and, solutions, li, ul, p, strong, Strong, preference, strong, p, ul, li, HTML5, CSS3, li, li, Desirable, knowledge, on, usage, of, design, software, Sketch, Adobe, suite, li, li, Expertise, in, design, tools, as, Figma, Protopie, Marvel, Maze, etc, li, ul",<ul><li>Make a positive impact on the lives of our customers via financial inclusion</li><li>Professional development opportunities </li><li>International exposure &amp; work experience</li><li>Company swag</li><li>Legally required benefits</li></ul>,23,Stori,MX,,Stori empowers consumers with access to digital financial services in Latin America
Design / UX,seniority,,,ux-research-freelance-match-agencia-consultora-remote,modality,True,remote_local,,1709054552,,,"ol, li, strong, y, strong, ul, li, universitario, en, de, Ciencias, de, la, de, Experiencia, de, Usuario, o, un, campo, relacionado, Experiencia, en, de, servicios, li, ul, li, li, strong, Experiencia, Laboral, strong, ul, li, Experiencia, previa, como, UX, Researcher, o, en, roles, relacionados, de, al, menos, 2, en, el, rol, li, li, Conocimiento, demostrado, de, de, de, usuario, y, li, ul, li, li, strong, Habilidades, strong, ul, li, Familiaridad, con, herramientas, y, plataformas, de, como, UserTesting, UsabilityHub, o, similares, li, li, Conocimientos, en, software, de, y, prototipado, como, Sketch, Figma, Miro, o, Adobe, XD, li, ul, li, li, strong, de, strong, ul, li, Experiencia, en, la, y, de, diversas, de, como, entrevistas, pruebas, de, usabilidad, kano, metodo, doble, diamante, card, sorting, requiere, conocimiento, y, manejo, de, excel, intermedio, li, ul, li, li, strong, de, Datos, strong, ul, li, Habilidades, para, interpretar, y, presentar, datos, de, manera, significativa, li, li, Capacidad, para, utilizar, herramientas, de, o, cualitativo, sea, necesario, li, ul, li, li, strong, strong, ul, li, Habilidades, excepcionales, de, verbal, y, escrita, li, li, Capacidad, para, presentar, hallazgos, de, manera, clara, y, efectiva, a, equipos, multidisciplinarios, y, stakeholders, li, ul, li, li, strong, strong, ul, li, Capacidad, para, trabajar, eficientemente, en, equipos, multidisciplinarios, como, desarrolladores, y, product, managers, li, ul, li, li, strong, y, Perspicacia, del, Usuario, strong, ul, li, Habilidad, para, ponerse, en, el, lugar, del, usuario, y, comprender, sus, necesidades, y, expectativas, li, li, Capacidad, para, traducir, las, percepciones, del, usuario, en, recomendaciones, de, li, ul, li, li, strong, Adaptabilidad, strong, ul, li, para, adaptarse, a, entornos, cambiantes, y, aprender, continuamente, sobre, nuevas, y, de, li, ul, li, ol",,94,MATCH · Agencia-consultora,CL,,"Somos una consultora- agencia, que cuenta con un equipo multidisciplinario enfocado en descubrir e implementar soluciones efectivas en proyectos integrales."
Design / UX,seniority,,,ui-designer-junior-moventi-lima-7770,modality,False,hybrid,,1708765732,,,"div, strong, 2, de, experiencia, como, UI, Designer, strong, br, strong, Experiencia, de, 1, strong, en, de, interfases, y, de, navegabilidades, strong, web, y, mobile, strong, br, Experiencia, con, herramientas, de, como, Illustrator, intermedio, Adobe, XD, intermedio, After, Effects, y, strong, Figma, avanzado, strong, br, Experiencia, en, de, wireframes, sitemap, flujos, de, procesos, y, de, usuarios, br, Experiencia, en, de, prototipos, en, alta, y, baja, fidelidad, en, Figma, br, Se, haber, realizado, un, curso, o, en, UX, Design, o, similares, br, Experiencia, trabajando, en, strong, equipos, multidisciplinarios, strong, para, generar, entregas, de, valor, alineadas, a, una, correcta, experiencia, y, excelente, interfaz, br, Experiencia, trabajando, bajo, la, strong, Agile, Scrum, strong, br, Deseable, con, experiencia, o, conocimientos, en, research, div","<div>Modalidad de trabajo <strong><em>Híbrido en San Isidro</em></strong> (2 a 3 veces a la semana en oficina)</div><div><strong>Beneficios</strong></div><div>✨ Planilla con todos los beneficios acorde a ley<br>✨ Jornada laboral de Lunes a Viernes<br>✨ Excelente clima laboral con horarios flexibles.<br>✨ Convenios educativos con escuelas de posgrado, agilidad e idiomas.</div>",94,Moventi,PE,,Technology is dramatically changing the world we live in. Our focus is to help organizations lead the way using technology with an innovation mindset.
Design / UX,seniority,,,ux-ui-designer-junior-moventi-lima-d244,modality,False,hybrid,,1708734334,,,"div, Experiencia, de, strong, 2, como, UX, UI, Designer, br, strong, br, div, div, Conocimientos, con, herramientas, de, de, strong, Adobe, Creative, Suite, Adobe, XD, y, Figma, br, strong, br, div, div, Experiencia, usando, strong, Google, Analytics, y, Hotjar, br, strong, br, div, div, Experiencia, en, strong, entrevistas, con, usuarios, A, B, testing, shadowing, y, otros, artefactos, UX, br, strong, br, div, div, Experiencia, en, strong, de, wireframes, sitemap, flujos, de, procesos, y, de, usuarios, br, strong, br, div, div, Experiencia, en, de, strong, prototipos, en, alta, y, baja, fidelidad, en, Figma, br, strong, br, div, div, Experiencia, trabajando, en, equipos, multidisciplinarios, para, generar, entregas, de, valor, alineadas, a, una, correcta, experiencia, y, excelente, interfaz, div, div, Experiencia, trabajando, bajo, la, strong, Agile, Scrum, br, strong, br, div","<div>Modalidad de trabajo <strong><em>Híbrido en San Isidro</em></strong> (2 a 3 veces a la semana en oficina)</div><div><strong>Beneficios</strong></div><div>✨ Planilla con todos los beneficios acorde a ley<br>✨ Jornada laboral de Lunes a Viernes<br>✨ Excelente clima laboral con horarios flexibles.<br>✨ Convenios educativos con escuelas de posgrado, agilidad e idiomas.</div>",61,Moventi,PE,,Technology is dramatically changing the world we live in. Our focus is to help organizations lead the way using technology with an innovation mindset.
Design / UX,seniority,,,disenador-ui-freelance-match-agencia-consultora-santiago,modality,False,hybrid,,1708698932,,,"ul, li, Experiencia, en, de, interfaces, de, usuario, li, li, conocimiento, de, los, principios, de, UX, UI, li, li, Dominio, de, herramientas, de, como, Figma, Sketch, o, Adobe, XD, li, li, Capacidad, para, trabajar, de, forma, independiente, y, como, parte, de, un, equipo, li, li, Excelentes, habilidades, de, li, li, Portafolio, y, actualizado, li, ul",,186,MATCH · Agencia-consultora,CL,,"Somos una consultora- agencia, que cuenta con un equipo multidisciplinario enfocado en descubrir e implementar soluciones efectivas en proyectos integrales."
Design / UX,seniority,,,ux-ui-designer-junior-moventi-lima,modality,False,hybrid,,1707775112,,,"p, Experiencia, de, strong, 1, como, UX, UI, Designer, strong, p, p, Conocimientos, con, herramientas, de, de, strong, Adobe, Creative, Suite, Adobe, XD, y, Figma, strong, p, p, Experiencia, usando, strong, Google, Analytics, y, Hotjar, strong, p, p, Experiencia, en, strong, entrevistas, con, usuarios, A, B, testing, shadowing, y, otros, artefactos, UX, strong, p, p, Experiencia, en, strong, de, wireframes, sitemap, flujos, de, procesos, y, de, usuarios, strong, p, p, Experiencia, en, de, strong, prototipos, en, alta, y, baja, fidelidad, en, Figma, strong, p, p, Experiencia, trabajando, en, equipos, multidisciplinarios, para, generar, entregas, de, valor, alineadas, a, una, correcta, experiencia, y, excelente, interfaz, p, p, Experiencia, trabajando, bajo, la, strong, Agile, Scrum, strong, p","<p>Modalidad de trabajo <strong><em>Híbrido en San Isidro</em></strong> (2 a 3 veces a la semana en oficina)</p><p><strong>Beneficios</strong></p><p>✨ Planilla con todos los beneficios acorde a ley<br>✨ Jornada laboral de Lunes a Viernes<br>✨ Excelente clima laboral con horarios flexibles.<br>✨ Convenios educativos con escuelas de posgrado, agilidad e idiomas.</p>",149,Moventi,PE,,Technology is dramatically changing the world we live in. Our focus is to help organizations lead the way using technology with an innovation mindset.
Design / UX,seniority,,,product-designer-bice-vida-santiago,modality,False,hybrid,,1707401481,,,"ul, li, Experiencia, demostrada, en, UX, con, foco, en, de, interfaces, e, evaluativa, exploratoria, generativa, li, li, Experiencia, demostrada, en, contextos, de, trabajo, con, y, como, Scrum, o, Kanban, li, ul","<ul><li>Contamos con la mejor cobertura de la industria y te brindamos un seguro complementario de salud, dental y vida, y además un seguro catastrófico (para ti y tus cargas legales).</li><li>Bonos en UF dependiendo de la estación del año y del tiempo que lleves en nuestra Compañía. </li><li>Salida anticipada los días viernes, hasta las 16:00 hrs, lo que te permitirá balancear tu vida personal y laboral.</li><li>Dress code casual, porque privilegiamos la comodidad.</li><li>Almuerzo gratis en la oficina (con viernes de barra no-fit). 🥗</li><li>Contamos con capacitaciones constantes, para impulsar y empoderar equipos diversos con foco en buscar mejores resultados y becas para estudios de pregrado y diplomados.</li><li>Contamos con gimnasio en casa matriz y talleres extraprogramáticos.🏃‍♀️</li><li>Nuestra Casa Matriz se encuentran en el corazón de Providencia a pasos del metro de Pedro de Valdivia. </li><li>Puedes venir en bicicleta 🚴🏻 la cuidamos por ti, tenemos bicicleteros en casa matriz.</li></ul>",218,BICE VIDA,CL,,"Líderes en el negocio de las aseguradoras en Chile, somos una empresa enfocada en satisfacer las necesidades de seguridad, prosperidad y protección de nuestros clientes. "
Design / UX,seniority,,,ux-research-junior-moventi-lima,modality,False,hybrid,,1706283172,,,"p, Estudios, y, o, universitarios, en, la, carrera, de, Ciencias, de, la, o, similares, br, strong, Experiencia, de, 1, strong, en, el, puesto, de, UX, Designer, UX, Researcher, o, relacionados, br, Conocimientos, con, herramientas, de, como, strong, Adobe, Creative, Suite, Adobe, XD, y, Figma, strong, br, Experiencia, usando, strong, Google, Analytics, y, Hotjar, strong, br, Experiencia, en, strong, entrevistas, con, usuarios, A, B, testing, shadowing, u, otros, artefactos, UX, strong, br, Conocimientos, de, las, fases, del, proceso, del, br, Experiencia, trabajando, en, strong, equipos, multidisciplinarios, strong, para, generar, entregas, de, valor, alineadas, a, una, correcta, experiencia, y, excelente, interfaz, br, Experiencia, trabajando, bajo, la, strong, Agile, Scrum, strong, br, Deseable, haber, realizado, un, curso, o, en, UX, Design, Research, o, similares, p","<p>Modalidad de trabajo <strong><em>Híbrido en San Isidro</em></strong> (2 a 3 veces a la semana en oficina)</p><p><strong>Beneficios</strong></p><p>✨ Planilla con todos los beneficios acorde a ley<br>✨ Jornada laboral de Lunes a Viernes<br>✨ Excelente clima laboral con horarios flexibles.<br>✨ Convenios educativos con escuelas de posgrado, agilidad e idiomas.</p>",102,Moventi,PE,,Technology is dramatically changing the world we live in. Our focus is to help organizations lead the way using technology with an innovation mindset.
